new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,lat,long,boligselgerforsikring,fellesformue,kommunale_avg,tomt,utleiedel,festeavgift,renovert_ar,grunnflate,verditakst,festear,sikringsordning,solgtpris
FALSE,Kjelsås,"Kurveien 5, 0495 Oslo",7500000,Pen og romslig 3-roms i 4. etasje med stor sydvestvendt terrasse. Sentralt|Heis|Peis|Garasje|Kort vei til marka,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Kabel-TV, Parkett, Peis/Ildsted, Rolig, Utsikt, Turterreng"," Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Flott 3-roms leilighet i et av Kurveiens mest populære sameier. God intern beliggenhet i nest øverste etasje og har en herlig terrasse på 22 kvm med fine utsikts- og solforhold.Leiligheten har god planløsning med romslig entré/hall med fin garderobeløsning, 2 gode soverom, romslig bad og en fin stue/kjøkkenløsning med peis. Boligen holder en god standard og har vært pent vedlikeholdt gjennom årene. Det medfølger garasjeplass med heisadkomst til leilighetsplan og det er god lagringsplass i totalt 3 boder. Leiligheten ligger høyt og fritt til i et meget rolig boligområde nær marka, hovedsakelig bestående av villa-, blokk og småhusbebyggelse. Denne delen av Kurveien er en svært rolig og lite trafikkert blindvei med gode solforhold.Velkommen! Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-26,https://www.finn.no/realestate/homes/ad.html?finnkode=215118867,215118867,79097,190819,7769916,3411,Leilighet,Eier(Selveier),2,81,81,4,1984,E-oransje,3,1885,89,1489844,59.957581,10.796649,NA,30242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Brekke/Frysja,"Brekkeveien 14, 0884 Oslo",6450000,Pen 3-roms hjørneleilighet fra 2011|Beliggenhet rett v/ marka og gode servicetilbud|Garasjeplass m/ladeboks|Balkong|Heis,"Balkong/Terrasse, Bredbåndstilknytning, Garasje/P-plass, Heis, Kabel-TV, Parkett, Turterreng, Lademulighet"," Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Flott 3-roms hjørne/endeleilighet i et attraktivt boligområde på Brekke (Frysja) med markagrensen og Maridalsvannet som nærmeste nabo. Leiligheten var ny i 2011 og holder generelt god standard. God planløsning med entré med skyvedørsgarderobe, romslig bad, 2 soverom, stue/kjøkken med utgang til stor balkong. I tilknytning til hovedsoverommet er det en praktisk bod for ekstra oppbevaringsmuligheter. Boligen har også i tilegg 2 boder i kjelleretasjen samt garasjeplass med ladeboks til elbil.Fra boligen er det kort avstand til badeplasser, matbutikker, skole, offentlig kommunikasjon og flere andre servicetilbud. Sammenhengende gang- og sykkelstier langs Akerselva fører deg direkte ned til sentrum gjennom Nydalen med alle sine butikker, kafeér og restauranter.Velkommen til visning! Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215088512,215088512,NA,162592,6612592,4004,Leilighet,Eier(Selveier),2,73,77,2,2011,C-mørkegrønn,3,4842,85,1616430,59.969278,10.77315,NA,16752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Ellingsrud / Karihaugen,"Henrik Sørensens vei 12, 1065 Oslo",3100000,"Pen, gjennomgående 3-roms med god planløsning og solrik balkong. Garasjeplass. Kort vei til butikk, buss/tbane og marka.","Balkong/Terrasse, Bredbåndstilknytning, Fellesvaskeri, Garasje/P-plass, Kabel-TV, Parkett, Sentralt, Vaktmester-/vektertjeneste"," Tir. 27. april 17:00 - 18:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Lys og romslig 3-roms leilighet i veldrevet borettslag på Karihaugen/Ellingsrud. Leiligheten har en fin intern beliggenhet med rolige og barnevennlige omgivelser. Høy 1. etasje med gjennomgående planløsning og romslige rom. Fra stuen er det utgang til en herlig vestvendt balkong på ca 15 kvm og på sommerstid kan solen nytes fra rundt kl 13-20. Garasjeplass og romslig bod medfølger leiligheten. Fellesvaskeri i borettslaget.Fra leiligheten er det kort vei til det meste av hverdagsnødvendigheter med søndagsåpen Jokerbutikk, buss/t-bane, barnehager/skoler og flotte Østmarka som byr på gode turmuligheter både sommer og vinter. Kort vei til flere butikker og gode servicetilbud bl.a. på Metro, Triaden og Stovner senter.Velkommen til Henrik Sørensens vei 12! Tir. 27. april 17:00 - 18:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-22,https://www.finn.no/realestate/homes/ad.html?finnkode=215045193,215045193,125650,8626,3234276,3059,Leilighet,Andel,2,70,70,1,1971,D-rød,3,85115,74,842221,59.938181,10.923385,NA,8482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sagene/Iladalen,"Griffenfeldts gate 19D, 0460 Oslo",3850000,Lys og luftig 2-roms endeleilighet med fin beliggenhet rett v/Iladalen.  Vv. og fyring inkludert. IN-ordning.,"Bredbåndstilknytning, Fellesvaskeri, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Sentralt, Vaktmester-/vektertjeneste"," Ta kontakt for å avtale visning Visningspåmelding Velkommen til Griffenfeldts gate 19 D! En romslig og flott 2-roms, beliggende rett ved Iladalparken. Her har du en innbydende hjørneleilighet med en god intern beliggenhet, i byggets 4.etasje.God planløsning kombinert med store vindusflater, god takhøyde og store gode rom bidrar til et åpent og luftig inntrykk, samt god romfølelse!Her bor man svært sentralt til, med umiddelbar nærhet til grønne parker og turstier langs Akerselva. Kort vei til Grünerløkka, St. Hanshaugen, Alexander Kiellands plass som byr på er rikt utvalg av kafeer, spisesteder og butikker. Høydepunkt:Oppgradert elektrisk anlegg i 2017Nye vinduer i 2017Flater oppgradert i 2017 Originale tregulvWalk-inFyring, Vv. og bredbånd inkl.2 stk. boderIngen forkjøpsrett eller dok.avgift. Ta kontakt for å avtale visning Visningspåmelding",2021-04-26,https://www.finn.no/realestate/homes/ad.html?finnkode=210362091,210362091,352000,12620,4214620,4457,Leilighet,Aksje,1,57,57,4,1940,G-mørkegrønn,NA,2043,64,1046318,59.933389,10.755649,NA,45918,NA,NA,NA,167426,NA,NA,NA,NA,NA,NA
FALSE,# Torshov / Sandaker,"Hans Nielsen Hauges gate 12, 0481 Oslo",4300000,"Lys og sjarmfull 2-roms toppleil. vendt mot rolige gårdsrom | Brannbalkong | God takhøyde | Fiber, varmtv/fyring inkl.","Balkong/Terrasse, Barnevennlig, Rolig, Sentralt, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Velkommen til en romslig og fin 2-roms toppleilighet med attraktiv beliggenhet på Torshov/Sandaker. Leiligheten ligger høyt og fint i 4. etasje og har god intern beliggenhet vendt mot rolige fellesareal på begge sider. Gjennomgående og arealeffektiv planløsning, god takhøyde og store vindusflater som gir gode lysforhold og en luftig romfølelse!Lys og pen stueOriginale tregulvSeparat kjøkken med hvitevarer som følgerFlislagt bad fra 2007 (i regi av aksjelaget) med opplegg for vaskemaskinStort soverom med garderobeskapHyggelig, liten brannbalkong mot gårdsromEntré med kottRomslig kjellerbodFlotte bakgårder (oppgraderes i disse dager)Varmtvann/fyring (bergvarme) inkl.Fiber fra Homenet inkl.Ingen forkjøpLave omk.Kort vei til serveringssteder, butikker, parker, samt et ypperlig kollektivtilbud! Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215249714,215249714,175761,15807,4491568,3493,Leilighet,Aksje,1,55,56,4,1933,F-gul,2,6583,62,1032412,59.94088,10.772367,NA,10323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,#Rosenhoff/Sinsen,"Sinsenveien 22, 0572 Oslo",3950000,3-roms med to solrike balkonger og god standard! Kjøkken fra 2019 og bad fra 2010. Varmtvann og fyring inkl.,"Balkong/Terrasse, Parkett, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Velkommen til en lys 3-roms med attraktiv og sentral beliggenhet i et hyggelig nabolag på Rosenhoff/Sinsen. Dette er en gjennomgående leilighet som ligger fint til i 2 etasje med god takhøyde, samt store vindusflater fra begge sider.Vestvendt balkong med gode solforhold på ettermiddag/kveldØstvendt balkong med utgang fra hovedsoveromLys og romslig stueKjøkken fra 2019 med integrerte hvitevarer To gode soveromFislagt bad fra 2010 (i regi av sameie)KjellerbodAkonto oppvarming og varmtvann inkl. -Godt utleieobjektNærhet til butikker, treningssentre, skoler og barnehager, parker, samt kollektivtilbud med trikk, buss og T-bane! Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215249674,215249674,111599,109289,4170888,3814,Leilighet,Eier(Selveier),2,53,53,2,1939,G-lysegrønn,3,3778,58,924643,59.929581,10.783038,NA,9123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Ellingsrud Vest,"Trygve Nilsens vei 30C, 1061 Oslo",3700000,Delikat og moderne rekkehus over to plan |Solrik og usjenert hage |Garasjeplass |Barnevennlig område |Sogner til Bakås!,"Alpinanlegg, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Golfbane, Hage, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Bademulighet, Fiskemulighet, Turterreng, Lademulighet"," I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Drømmer du om et tiltalende rekkehus over to plan, med en solrik og usjenert hage på populære Ellingsrud Vest? Ønsker du å bo i et barnevennlig og trafikkstille område med kort vei til barnehager, skoler og kollektivtrafikk? Da ønsker vi deg velkommen til Trygve Nilsens vei 30 C!Eiendommens særpreg:- Lyst og moderne rekkehus over 2. plan.- Garasje i garasjerekke.- Store vindusflater som gir rikelig med dagslys.- Pen kjøkkeninnredning med integrerte hvitevarer.- Sjarmerende peisovn sørger for en lun innetemperatur.- Solrik og usjenert terrasse med tilhørende hageparsell.- Vinduer/Fasade/Etterisolering i 2018/2019- Populært, trafikkstille og barnevennlig område.- Godt kollektivtilbud med buss og T-bane. Robin Rastad Lauritzen Eiendomsmegler Mobil 478 10 994 Send melding I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215224034,215224034,354000,8626,4062626,4541,Rekkehus,Andel,2,79,86,2,1980,C-oransje,3,30325,94,1066778,59.93675,10.902539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Lambertseter,"Nylænde 3, 1154 Oslo",4130000,Rålekker og innflytningsklar 3-roms totalt oppusset 2021! Sydvendt solrik balkong - 3 boder - Peis - Populær beliggenhet,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Peis/Ildsted, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng, Lademulighet"," Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Nordvik eiendomsmegling v/Petter Lien har gleden av å presentere Nylænde 3!Dette er en lekker, stilig og delikat 3-roms med meget attraktiv beliggenhet med korte avstander til det meste du trenger i hverdagen. Leiligheten er totalt oppusset i 2021 og fremstår som tiltalende og moderne. Boligen inneholder bl.a. en lys og romslig stue med gode vindusflater og spisestue, stilig kjøkken med integrerte hvitevarer, delikat bad og 2 store soverom, og en luftig entrè. Her kan du flytte rett inn!Det er utgang fra stuen til en romslig, sydvendt balkong på ca. 7 kvm med gode solforhold. Videre er det gode oppbevaringsmuligheter i totalt 3 boder. Kort vei til T-bane og buss, samt søndagsåpen Bunnpris i nabobygget.Velkommen til visning - husk å melde deg på! Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=213322805,213322805,117000,8626,4255626,3078,Leilighet,Andel,2,64,64,3,1952,G-oransje,3,14780,70,816634,59.876011,10.81883,NA,19791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Røa/Hovseter,"Hovseterveien 68B, 0768 Oslo",4200000,"Rålekker 3-roms med heis, garasjeplass og solrik balkong i nyrenoverte Setra Borettslag - Kort vei til T-bane og marka","Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning, Lademulighet"," Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Vi har for salg en svært pen og nyrenovert leilighet i ""nye"" Setra Borettslag. Leiligheten holder en gjennomgående høy standard.Her vil du bo i naturskjønne omgivelser med nærhet til nærbutikk, grønnsakshandler, T-bane/buss og flotte turmuligheter. T-banen tar deg til Majorstuen på kun 8 min.Borettslaget er i sluttfasen med omgjøring av tidligere næringslokaler i borettslaget til 16 leiligheter (samt en stor generell rehabilitering), som skal selges til inntekt for borettslaget. 4.75% av fellesgjelden overtas av disse leilighetene. Forventet salgssum kan antas å nå i området rundt 45- til 50.000.000,- som vil brukes til å nedbetale på fellesgjeld og annet nødvendig vedlikehold.Renovert 3-romsSolrik og stor balkongGarasjeplassKjøkken fra 2021Baderom fra 2018Varmtvann, TV og nett inkl. Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=210194930,210194930,819000,15526,5034526,6229,Leilighet,Andel,2,67,67,2,1975,D-rød,3,1674,74,1175869,59.94971,10.653107,NA,61422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sjelden Mulighet I Nordtvedtbekken Brl.,"Christoffer Hellums vei 30, 0951 Oslo",3400000,Tiltalende og gjennomgående 3-roms med balkong - God planløsning - Bad fra 2018 - Sentralfyring!,"Balkong/Terrasse, Barnevennlig, Rolig, Kabel-TV, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Ta kontakt for å avtale visning Visningspåmelding Tiltalende og gjennomgående 3-roms andelsleilighet beliggende i boligblokkens 1. etasje. Leiligheten består av entre, bad/wc, kjøkken, 2 stk. soverom og stue med utgang til sydvestvendt balkong på ca. 4,5m². Leiligheten har malte veggoverflater holdt i tidsriktige farger, teglforblending og panelplater, laminat og fliser på gulv, kjøkkeninnredning med profilerte folierte fronter og flislagt bad/wc med varmekabler i gulv som er rehabilitert i regi av borettslaget i 2018.Meget veletablert og rolig område.Leiligheten disponerer 1 kjellerbod og 1 loftsbod, samt bruk av felles sykkelbod og fellesvaskeri.Sentralfyring, kabel-tv og bredbånd inkl. i felleskostnader.Enkel adkomst.Rask avklaring forkjøpsretten. Meldefrist for OBOS-medlemmer: 26.04.2021. Hung C. Nguyen Eiendomsmegler Telefon 22 80 20 36 Mobil 452 40 657 Fax 22 80 20 31 Hjemmeside Send melding Anette Alnes Eiendomsmegler Telefon 22 80 20 30 Mobil 478 17 181 Hjemmeside Send melding Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215247399,215247399,313000,15554,3728554,5165,Leilighet,Andel,2,67,67,1,1963,D-rød,3,6708,74,897194,59.949374,10.872071,Ja,60971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
