new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,festeavgift,bruttoareal,fellesformue,formuesverdi,fellesgjeld,boligselgerforsikring,renovert_ar,num,kommunale_avg,tomt,grunnflate,sikringsordning,utleiedel,festear
FALSE,GRÜNERLØKKA,"Sverdrups gate 5C, 0559 Oslo",4200000,"Klassisk 2(3)-R selveierleilighet med peis og balkong. Rosett, stukkatur og generøs takhøyde. Oppussingsobjekt. Heis","Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Kabel-TV, Sentralt, Turterreng, Fellesvaskeri, Bredbåndstilknytning"," Man. 19. april 1630 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding SVERDRUPS GATE 5CPresentert av Vilde NaddenRomslig og sjarmerende 2-roms selveierleilighet på Grünerløkka. leiligheten har gode kvaliteter som rosett, stukkatur, generøs takhøyde og dype vinduskarmer. Boligen har behov for oppussing/modernisering, men har stort potensiale for den rette kjøper. Antatt mulig å gjøre om til 3-roms, se alternativ plantegning.Leiligheten består av gang, separat kjøkken, stue, soverom og bad. Utgang fra soverom til en herlig balkong!Leiligheten har en meget sentral og attraktiv beliggenhet i Sverdrups gate på Grünerløkka. Romslig balkong på 6,5 m2Store vindusflater og generøs takhøydeStukkatur og rosettAntatt mulig å gjøre om til 3-roms*Attraktiv beliggenhet med kort vei til parkerKort vei til offentlig kommunikasjonHyggelig bakgårdPeisTakhøyde på 2,84 m i stuen Man. 19. april 1630 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=214612254,214612254,116842,4328905,3416,Leilighet,Eier(Selveier),1,58,58,2,1899,G-oransje,2,250,NA,66,2301,1005825,12063,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Oppsal,"Kranveien 17, 0684 Oslo",2700000,Lys og attraktiv 1-roms leilighet i 4.etg | Delvis åpen kjøkkenløsnining | Smart og praktisk alkove | Vv og fyring inkl.,"Heis, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Turterreng, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Man. 19. april 1630 - 1730 + Legg til i kalender For å hindre spredning av coronavirus, vil de oppsatte visninger gjennomføres individuelt, ta kontakt med megler for å avtale tidspunkt for oppmøte slik at du slipper å stå og vente når andre er inne. Dersom oppsatt tidspunkt ikke passer, ta kontakt for å finne et alternativt tidspunkt. Vi henviser til bilde nr 4 for nærmere informasjon. Velkommen til visning! Visningspåmelding Velkommen til Kranveien 17!Lys og gjennomgående 1-roms leilighet beliggende i 4. etasje med hyggelig utsikt. Boligen holder en god standard med en attraktiv planløsning. Delvis åpen kjøkkeninrredning mot stue gir leiligheten en lys følelse. Smart og praktisk alkoveløsning. Boligen ligger flott til med gode turmuligheter like utenfor døren. Kort vei til butikker og kolletiv transport.Lys og gjennomgående 1-roms leilighet i 4.etgGod planløsning med praktisk alkoveløsningPent flislagt baderom fra 2007Delvis åpent kjøkkenStore vindusflater med nye vinduer fra 2017God lagring med et stort garderobeskap i entreen og 1 bod ved inngangsparti på 3,5 kvm2 heiserFellesvaskeriFlotte turmuligheter rett utenfor døren og marken ikke langt unnaKort vei til nærbutikker og kollektiv transport Andreas Sørstrønen Amundsen Eiendomsmegler Telefon 22 86 54 90 Mobil 994 10 178 Fax 22 86 54 94 Hjemmeside Send melding Man. 19. april 1630 - 1730 + Legg til i kalender For å hindre spredning av coronavirus, vil de oppsatte visninger gjennomføres individuelt, ta kontakt med megler for å avtale tidspunkt for oppmøte slik at du slipper å stå og vente når andre er inne. Dersom oppsatt tidspunkt ikke passer, ta kontakt for å finne et alternativt tidspunkt. Vi henviser til bilde nr 4 for nærmere informasjon. Velkommen til visning! Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214729402,214729402,15554,2822554,2356,Leilighet,Andel,NA,34,34,4,1962,D-rød,1,50946,NA,38,11604,564974,107000,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Toppen av Iladalen,"Colletts gate 86, 0460 Oslo",3850000,Nyoppusset og strøken utsiktsleilighet. Ingen gjenboere og uten innsyn. Originale tregulv. Felles takterrasse. Alt inkl.,"Takterrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste"," Man. 19. april 17:00 - 17:20 + Legg til i kalender Man. 19. april 17:20 - 17:40 + Legg til i kalender Man. 19. april 17:40 - 18:00 + Legg til i kalender Visningspåmelding Vi har gleden av å ønske velkommen til denne lekre utsiktsleiligheten i Colletts gate 86. Leiligheten har en god planløsning og store vindusflater som gir fine, naturlige lysforhold. Stuen og kjøkkenet er i åpen løsning og har flere innredningsmuligheter. Kjøkkenet var nytt i 2020 da alle rom med unntak av badet ble pusset opp. Leiligheten har flott furugulv som er slipt og hvitlasert samt veggflater malt i tidløse, gjennomførte fargevalg. Badet er pent flislagt med gulvvarme og opplegg til vaskemaskin. Innbydende entré med god plass til klesavheng. Leiligheten disponerer to boder.Da leiligheten er i tårnbygget har den tilgang til en fantastisk, felles takterrasse med gode solforhold og utsyn i alle himmelretninger. Fra aksjelaget er det nærhet til gode servicetilbud og offentlig komm. Man. 19. april 17:00 - 17:20 + Legg til i kalender Man. 19. april 17:20 - 17:40 + Legg til i kalender Man. 19. april 17:40 - 18:00 + Legg til i kalender Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214720023,214720023,12620,3991620,3004,Leilighet,Aksje,1,48,48,3,1936,F-mørkegrønn,2,4572,NA,54,47700,961868,129000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,#RINGNES PARK / GRÜNERLØKKA,"Thorvald Meyers gate 16A, 0555 Oslo",3600000,"Lys og lekker 2-R fra 2009 m/balkong | Kvadratsmart | Fjernvarme inkl | Heis | Felles takterrasse | Kort vei til ""alt""!","Balkong/Terrasse, Parkett, Heis, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Man. 19. april 1700 - 1800 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Her kan du kapre deg en lys og delikat 2-R med smarte løsninger og en beliggenhet som gir gåavstand til byens mest populære områder! Det er tidsriktige farger og god plass til sosiale soner. De store vinduene med brede karmer slipper inn naturlig lys. Dette sammen med den smarte løsningen sørger for en luftig atmosfære. Boligen blir forlenget med en herlig balkong hvor du kan nyte solrike dager. Øverst i bygget er det en fantastisk takterrasse med spektakulær utsikt!Grünerløkka er for deg som ønsker å bo sentralt med alle servicefasiliteter, kollektivtransport og parker rett utenfor dørstokken! Lys og luftig stueDelikat kjøkken med integrerte hvitevarerSoverom med garderobe4,6m2 nordøstvendt balkongDelikat bad med opplegg for vaskemaskinHeisFyring og v.vann inklMulighet for garasjeleie Man. 19. april 1700 - 1800 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214729063,214729063,99019,3699019,1624,Leilighet,Eier(Selveier),1,36,36,4,2009,C-lysegrønn,2,16732,NA,41,6147,873156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sinsen,"Trondheimsveien 199B, 0570 Oslo",3750000,FASTPRIS FØRSTEMANN TIL MØLLA! Lys og romslig 2-roms selveier | Innglasset solrik balkong m/utsikt | Garasjeplass | Heis,"Balkong/Terrasse, Bredbåndstilknytning, Garasje/P-plass, Heis, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Sentralt, Utsikt, Vaktmester-/vektertjeneste"," Kontakt megler for å avtale privatvisning. Visningspåmelding Velkommen til Trondheimsveien 199 B!Dette er en lys og romslig 2-roms selveier leilighet med en fin beliggenhet på Sinsen. Boligen har en god planløsning med separat kjøkken og soverom, stue med utgang til innglasset solrik balkong på ca. 6 kvm, bad med moderniseringsbehov og entré. Leiligheten disponerer en garasjeplass i sameiets garasjeanlegg som medfølger ved salg. Leiligheten ligger i et sentralt område med gode kollektivforbindelser, handel, rekreasjon og serveringssteder i nærområdet. Leiligheten inneholder: Entré, stue, kjøkken, bad, soverom og innglasset balkong. To boder, hvorav en kjeller. og loftsbod. Verdt å merke seg- 2-roms m/separat kjøkken - Solrik innglasset balkong m/sjøutsikt- Garasjeplass- Varmtvann inkl- Heis i byggetVelkommen til visning! Kontakt megler for å avtale privatvisning. Visningspåmelding",2021-04-12,https://www.finn.no/realestate/homes/ad.html?finnkode=210873766,210873766,101662,4114662,4788,Leilighet,Eier(Selveier),1,49,55,3,1960,E-rød,2,6122,NA,61,5862,924643,263000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,HØYENHALL,"Manglerudveien 57, 0678 Oslo",7700000,Vertikaldelt tomannsbolig på 130 kvm BRA - Hage - Stor terrasse - Garasje - Peis -  400 kvm tomt - Moderniseringsbehov,"Balkong/Terrasse, Barnevennlig, Garasje/P-plass, Hage, Husdyr, tillatt, Parkett, Peis/Ildsted, Rolig"," Man. 19. april 17:00 - 17:15 + Legg til i kalender Man. 19. april 17:15 - 17:30 + Legg til i kalender Man. 19. april 17:30 - 17:45 + Legg til i kalender Visningspåmelding Velkommen til Manglerudveien 57 - En stor og vertikaldelt tomannsbolig på 130 kvm på populære Høyenhall. Boligen ligger i et barnevennlig område med nærhet til flere skoler og barnehager. Boligen har et stort potensiale og mulighet til å etablere to ekstra soverom i andre etasje. Boligen fremstår i generell god stand, alder tatt i betraktning, men modernisering/oppussing bør påregnes.Innholder:1. etg. - 45 kvm BRA- Vindfang- Entré- Kjøkken- Stue med peis og utgang til terrasse og hage2. etg. - 45 kvm BRA- Bad- Soverom- Kott- Stue (opprinnelig to soverom)Kjeller - 40 kvm BRA- Hobbyrom/verksted- Vaskerom- Matbod- Disponibeltrom/bod- TrapperomLoft (40 kvm gulvareal)- Stort lagringsloftGarasje - 18 kvm BRA- Garasje- Bod i bakre del Man. 19. april 17:00 - 17:15 + Legg til i kalender Man. 19. april 17:15 - 17:30 + Legg til i kalender Man. 19. april 17:30 - 17:45 + Legg til i kalender Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=214698860,214698860,193842,7893842,NA,Tomannsbolig,Eier(Selveier),1,88,130,2,1948,G-rød,4,400,NA,144,NA,1941569,NA,NA,NA,NA,15215,NA,NA,NA,NA,NA
FALSE,OPPSAL,"Vetlandsveien 93A, 0685 Oslo",5390000,Gjennomgående 4-roms over 2 plan | Rekkehusfølelse | Vestvendt balkong | Fantastisk utsikt | Bad fra 2019 | Vv/fyr*,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Offentlig, vann/kloakk, Parkett, Utsikt"," Ta kontakt for å avtale visning Visningspåmelding Frisk og romslig gjennomgående 4-roms leilighet over 2 plan. Leiligheten er godt vedlikeholdt med tidsriktig uttrykk og god planløsning. Pent kjøkken med hvite speilfronter, masse skapplass (også skap over overskapene som går helt opp til taket), heltre benkeplate og integrerte hvitevarer. Stue med gode møbleringsalternativ og store vindusflater med godt lysinnslipp. Fra stuen er det utgang til stor vestvendt balkong med meget gode solforhold (Fra ca 1330 til sen kveld). Boligen går over byggets 3. og 4. etasje. Alle 3 soverommene er samlet i 4. etasje. Innbydende flislagt bad som ble pusset opp i regi av borettslaget i 2019. Området byr på rolige og barnevennlige omgivelser med under 5 min. gange til t-bane og nærsenter. Det er i tillegg kort gangavstand til Østmarka. Ta kontakt for å avtale visning Visningspåmelding",2021-04-14,https://www.finn.no/realestate/homes/ad.html?finnkode=213246890,213246890,8658,5729018,4991,Leilighet,Andel,3,81,81,3,1954,E-lysegrønn,4,9638,NA,NA,15805,1066545,330360,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FURUSET,"Kurlandstien 42, 1052 Oslo",3840000,Stor 5-roms leilighet | To balkonger | Nærhet til off. transport | Garasjeplass med lader for el-bil,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng, Lademulighet","360° visning Man. 19. april 17:00 - 18:00 + Legg til i kalender Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding Velkommen til Kurlandstien 42Kurlandstien 42 er en stor 5-roms andelsleilighet beliggende i et etteraktet område på Furuset. Fra leiligheten har man kort gangavstand til Furuset senter med tilhørende t-banestasjon og bussholdeplass. Leiligheten ligger i boligblokkens 2. etasje og har enkel adkomst fra felles trapperom. Leiligheten inneholder entré/gang, en innvendig bod, fire soverom, toalett, bad, kjøkken og stue med utgang til hver sin balkong. Tilknyttet leiligheten er også en kjellerbod og en parkeringsplass i felles garasjeanlegg med opplegg for lader av el-bil. Man. 19. april 17:00 - 18:00 + Legg til i kalender Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=214272041,214272041,8658,4019694,4702,Leilighet,Andel,4,103,124,2,1979,D-rød,5,13161,NA,138,NA,1142200,171036,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,ØVRE GRÜNERLØKKA/TORSHOV,"Marcus Thranes gate 9, 0473 Oslo",2400000,Er du på jakt etter din første bolig? Da må du se denne! 1-roms studioleilighet med arealeffektiv planløsning. Lave omk.,"Balkong/Terrasse, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Man. 19. april 1700 - 1800 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Aktiv eiendomsmegling Grünerløkka har gleden av å presentere en lys og arealsmart studioleilighet med alt du trenger rett utenfor døren! Hvis du er på jakt etter din første bolig er dette noe du må få med deg. Boligen byr på en godt utnyttet planløsning bestående av entré, bad samt åpen kjøkken- og stueløsning med hyggelig utsyn. Beliggenheten er perfekt plassert mellom Grünerløkka, Sagene og Torshov. Til tross for den sentrale beliggenheten, oppleves området som stille og rolig.Verdt å merke seg: Lave felleskostnader som inkluderer kabel-TV, internett og strøm!Kort vei til turområder og AkerselvaNærhet til offentlig kommunikasjonKjøkken med integrerte hvitevarerArealeffektiv og god planløsningSykkelparkeringFellesvaskeriKjellerbodVelkommen! Man. 19. april 1700 - 1800 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",2021-04-16,https://www.finn.no/realestate/homes/ad.html?finnkode=214725268,214725268,17394,2621983,2697,Leilighet,Aksje,NA,19,19,3,1936,G-rød,1,865,NA,22,2423,468891,204589,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,20 m² SOLRIKT PRIVAT TERRASSE U/ INNSYN,"Breigata 20, 0187 Oslo",2750000,GRØNLAND / SENTRUM: Bygg fra 2009 | Sjelden sjanse | 2-R | Toppetasje | *TG1 på alt | IN-Ordning | Husbanklån,"Takterrasse, Balkong/Terrasse, Barnevennlig, Heis, Husdyr, tillatt, Ingen, gjenboere, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng"," Man. 19. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. 47 26 74 86 eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding VELKOMMEN TIL EN UNIK OG SJELDEN MULIGHET: Dette er en pen 2-roms andelsleilighet med svært sentral beliggenhet. Verdt å merke seg: - * TG1 på alt bortsett fra ei dørblad- IN- Ordning trer i kraft før sommer- Leiligheten har en privat terrasse på ca. 20 kvm. - Felles takterrasse- Bredbånd(Lynet), varmtvann og oppvarming inkl (a konto)- Soverom har to innganger- Moderne stilfull fasade og hyggelig bakgård - Heisadkomst i bygget - Pent bevart parkett i alle rom. -Stor kjellerbod på ca 7.2 kvadrat -3 lags isolerglass, 2009 -Bo i et flott knutepunkt mellom Grünerløkka, sentrum og Tøyen Adnan Nabi Eiendomsmegler Mobil 472 67 486 Send melding Lucie Tran Fagansvarlig / Eiendomsmegler Mobil 980 27 690 Send melding Man. 19. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. 47 26 74 86 eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-04-12,https://www.finn.no/realestate/homes/ad.html?finnkode=214628950,214628950,1132,4485662,11972,Leilighet,Andel,1,49,49,7,2009,D-mørkegrønn,2,789,NA,55,NA,996342,1734530,NA,2021,NA,NA,NA,NA,NA,NA,NA
